"prime","target","primeGroup"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/28-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/28-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/34-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/34-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/4-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/4-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/25-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/25-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/31-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/31-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/10-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/10-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/5-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/5-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/9-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/9-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/32-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/32-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/12-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/12-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/7-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/7-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/23-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/23-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/14-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/14-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/1-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/1-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/33-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/33-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/43-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/43-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/44-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/44-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/30-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/30-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/41-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/41-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/20-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/20-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/29-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/29-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/21-prime-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/21-target.PNG","prime-4"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-167.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-1.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-527.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-268.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-82.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-56.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-657.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-209.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-109.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-142.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-519.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-50.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-235.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-105.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-49.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-46.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-25.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-362.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-273.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-252.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-749.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-299.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-105.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-377.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-543.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-164.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-279.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-269.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-556.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-116.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-681.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-80.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-75.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-317.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-162.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-790.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-780.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-340.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-388.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-678.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-335.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-193.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-597.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-741.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-759.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-550.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-330.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-695.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-495.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-610.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-297.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-46.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-253.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-594.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-720.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-156.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-213.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-659.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-101.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-728.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-95.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-81.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-606.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-68.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-493.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-159.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-385.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-390.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-759.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-244.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-162.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-802.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-682.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-645.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-45.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-606.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-78.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-316.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-130.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-50.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-57.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-645.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-160.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-477.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-341.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-754.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-200.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-455.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-299.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-561.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-647.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-52.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-164.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-215.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-577.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-628.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-36.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-580.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-451.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-403.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-481.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-176.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-15.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-249.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-308.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-496.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-275.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-708.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-791.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-478.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-101.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-738.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-583.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-728.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-174.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-688.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-286.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-83.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-47.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-758.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-89.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-246.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-614.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-71.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-633.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-720.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-484.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-472.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-313.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-729.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-236.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-686.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-353.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-394.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-165.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-135.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-293.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-263.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-747.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-673.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-121.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-399.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-375.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-733.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-595.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-79.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-111.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-658.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-620.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-174.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-217.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-580.jpg","nonce"
