"prime","target","primeGroup"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/3-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/3-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/19-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/19-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/8-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/8-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/13-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/13-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/27-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/27-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/24-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/24-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/6-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/6-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/42-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/42-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/26-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/26-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/38-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/38-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/28-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/28-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/34-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/34-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/4-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/4-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/25-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/25-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/31-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/31-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/10-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/10-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/5-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/5-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/9-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/9-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/32-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/32-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/12-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/12-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/7-prime-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/7-target.PNG","prime-2"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/23-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/23-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/14-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/14-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/1-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/1-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/33-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/33-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/43-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/43-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/44-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/44-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/30-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/30-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/41-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/41-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/20-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/20-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/29-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/29-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/21-prime-3.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/21-target.PNG","prime-3"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-195.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-1.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-735.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-206.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-22.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-69.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-33.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-75.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-544.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-392.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-135.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-60.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-91.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-310.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-781.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-340.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-197.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-48.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-189.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-248.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-733.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-21.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-679.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-40.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-202.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-355.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-77.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-355.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-276.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-292.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-135.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-114.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-680.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-490.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-88.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-539.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-96.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-432.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-283.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-381.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-250.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-179.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-392.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-58.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-255.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-592.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-485.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-504.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-254.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-191.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-789.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-41.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-783.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-802.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-786.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-631.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-161.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-606.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-604.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-133.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-390.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-557.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-516.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-642.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-126.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-798.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-235.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-522.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-811.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-531.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-448.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-806.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-224.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-420.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-53.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-426.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-575.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-799.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-269.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-175.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-24.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-410.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-629.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-729.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-273.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-141.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-400.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-598.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-460.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-630.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-213.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-802.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-475.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-379.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-381.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-205.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-79.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-549.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-356.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-236.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-320.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-191.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-297.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-580.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-696.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-550.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-669.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-153.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-447.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-63.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-204.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-640.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-44.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-261.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-338.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-698.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-51.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-265.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-149.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-380.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-266.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-178.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-274.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-307.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-221.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-686.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-65.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-15.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-100.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-303.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-401.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-417.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-51.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-239.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-304.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-469.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-332.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-533.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-388.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-258.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-40.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-634.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-76.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-3.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-2.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-218.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-157.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-315.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-291.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-812.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-347.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-771.jpg","nonce"
